BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4855,29, ,B2,839 EAST 230TH STREET                    ,            ,10466,2,0,2,"2,867","2,232",1935, 	1 ,B2, $	-00 ,7/12/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4856,1, ,B9,4171 BRONXWOOD AVENUE                    ,            ,10466,2,0,2,"1,573","1,782",1965, 	1 ,B9, $	-00 ,5/14/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4862,6, ,B1,4011 PAULDING AVENUE                     ,            ,10466,2,0,2,"3,312","1,628",1930, 	1 ,B1," $	379,000.00 ",12/20/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4863,28, ,B2,937 EAST 227 STREET                      ,            ,10466,2,0,2,"2,630","2,040",1920, 	1 ,B2, $	-00 ,4/25/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4863,77, ,B1,952 EAST 228 STREET                      ,            ,10466,2,0,2,"3,630","1,568",1960, 	1 ,B1," $	498,200.00 ",12/26/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4863,83, ,B1,962 EAST 228TH STREET                    ,            ,10466,2,0,2,"2,729","2,800",1970, 	1 ,B1, $	-00 ,4/12/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4863,83, ,B1,962 EAST 228 STREET                      ,            ,10466,2,0,2,"2,729","2,800",1970, 	1 ,B1, $	-00 ,2/4/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4865,96, ,B3,962 E. 230TH STREET                      ,            ,10466,2,0,2,"2,735","1,928",1925, 	1 ,B3," $	408,000.00 ",12/24/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4866,3, ,B1,4141 PAULDING AVENUE                     ,            ,10466,2,0,2,"4,750","1,799",1935, 	1 ,B1," $	583,551.00 ",6/24/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4866,18, ,B1,963 EAST 230 STREET                      ,            ,10466,2,0,2,"2,129","2,032",1940, 	1 ,B1," $	414,495.00 ",5/9/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4866,23, ,B3,949 EAST 230 STREET                      ,            ,10466,2,0,2,"2,200","1,920",1940, 	1 ,B3," $	245,600.00 ",6/27/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4866,69, ,B1,948 EAST 231ST STREET                    ,            ,10466,2,0,2,"2,136","1,152",1935, 	1 ,B1," $	290,000.00 ",11/25/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4868,28, ,B2,919 EAST 232 STREET                      ,            ,10466,2,0,2,"2,690","1,432",1899, 	1 ,B2," $	332,767.00 ",9/27/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4869,14, ,B1,1039 EAST 222 STREET                     ,            ,10469,2,0,2,"1,980","2,125",1955, 	1 ,B1, $	-00 ,10/31/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4869,123, ,B1,1019 EAST 222 STREET                     ,            ,10469,2,0,2,"1,980","2,125",1955, 	1 ,B1, $	-00 ,10/24/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4871,44, ,B1,1010 EAST 225TH STREET                   ,            ,10466,2,0,2,"2,462","2,286",1930, 	1 ,B1, $	-00 ,6/6/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4871,45, ,B1,1012 EAST 225 STREET                     ,            ,10466,2,0,2,"2,735","2,760",1935, 	1 ,B1," $	437,750.00 ",2/5/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4871,46, ,B1,1014 EAST 225TH STREET                   ,            ,10466,2,0,2,"2,735","2,760",1935, 	1 ,B1, $	-00 ,3/5/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4872,20, ,B1,1031 EAST 225TH STREET                   ,            ,10466,2,0,2,"2,725","2,110",1960, 	1 ,B1, $	-00 ,12/26/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4872,23, ,B1,1025 EAST 225 STREET                     ,            ,10466,2,0,2,"2,071","2,835",2012, 	1 ,B1," $	556,500.00 ",5/9/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4873,59, ,B1,1038 EAST 227TH STREET                   ,            ,10466,2,0,2,"2,517","1,764",1950, 	1 ,B1, $	-00 ,12/24/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4873,73, ,B1,4015 LACONIA AVENUE                      ,            ,10466,2,0,2,"2,260","2,800",1965, 	1 ,B1," $	344,500.00 ",5/22/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4878,26, ,B2,1031 EAST 231 STREET                     ,            ,10466,2,0,2,"2,517","1,692",1925, 	1 ,B2," $	420,000.00 ",7/10/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4878,70, ,B3,1046 EAST 232 STREET                     ,            ,10466,2,0,2,"4,094","1,711",1930, 	1 ,B3," $	170,000.00 ",12/19/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4879,14, ,B3,1051 EAST 232ND STREET                   ,            ,10466,2,0,2,"2,127","2,322",1915, 	1 ,B3, $	-00 ,9/16/13
2,WILLIAMSBRIDGE           ,02  TWO FAMILY DWELLINGS                    ,1,4879,46, ,B1,1012 EAST 233RD                          ,            ,10466,2,0,2,"1,943","2,650",1975, 	1 ,B1," $	510,000.00 ",11/26/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4645,53, ,C0,3665 OLINVILLE AVENUE                    ,            ,10467,3,0,3,"3,452","3,321",1910, 	1 ,C0," $	470,000.00 ",8/1/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4645,71, ,C0,3631 OLINVILLE AVENUE                    ,            ,10467,3,0,3,"2,085","3,388",1970, 	1 ,C0," $	312,809.00 ",3/11/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4645,85, ,C0,3605 OLINVILLE AVENUE                    ,            ,10467,3,0,3,"2,450","2,327",1910, 	1 ,C0," $	1,000.00 ",10/14/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4646,28, ,C0,3644 OLINVILLE AVENUE                    ,            ,10467,3,0,3,"3,135","2,830",1925, 	1 ,C0, $	-00 ,5/13/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4647,92, ,C0,679 EAST 213 STREET                      ,            ,10467,3,0,3,"1,433","4,272",2008, 	1 ,C0," $	532,000.00 ",3/18/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4647,95, ,C0,673 EAST 213 STREET                      ,            ,10467,3,0,3,"1,300","3,460",2008, 	1 ,C0," $	499,000.00 ",5/21/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4649,65, ,C0,3735 OLINVILLE AVENUE                    ,            ,10467,3,0,3,"3,135","4,692",1930, 	1 ,C0," $	425,000.00 ",7/31/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4650,4, ,C0,3708 OLINVILLE AVENUE                    ,            ,10467,3,0,3,"3,800","3,534",1915, 	1 ,C0," $	275,000.00 ",1/8/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4650,150, ,C0,3771 WILLET AVENUE                       ,            ,10467,3,0,3,"1,565","3,292",2005, 	1 ,C0," $	480,000.00 ",2/21/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4654,124, ,C0,646 EAST 220TH                           ,            ,10467,3,0,3,"2,286","3,690",2009, 	1 ,C0, $	-00 ,2/1/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4655,62, ,C0,679 EAST 220 STREET                      ,            ,10467,3,0,3,"5,713","3,874",1930, 	1 ,C0, $	-00 ,12/5/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4661,73, ,C0,3605 BARNES AVE                          ,            ,10467,3,0,3,"1,994","3,856",2002, 	1 ,C0," $	490,000.00 ",9/16/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4661,84, ,C0,757 EAST 213TH STREET                    ,            ,10467,3,0,3,"4,000","2,608",1910, 	1 ,C0, $	-00 ,7/16/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4665,41, ,C0,721 E. 217TH STREET                      ,            ,10467,3,0,3,"2,610","3,564",1990, 	1 ,C0," $	485,000.00 ",10/29/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4666,68, ,C0,746 EAST 219TH STREET                    ,            ,10467,3,0,3,"2,856","3,483",1920, 	1 ,C0," $	235,000.00 ",3/5/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4668,23, ,C0,751 EAST 220 STREET                      ,            ,10467,3,0,3,"5,713","3,674",1899, 	1 ,C0," $	420,000.00 ",3/18/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4668,23, ,C0,751 EAST 220 STREET                      ,            ,10467,3,0,3,"5,713","3,674",1899, 	1 ,C0," $	325,000.00 ",3/8/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4668,83, ,C0,754 EAST 221ST STREET                    ,            ,10467,3,0,3,"2,285","3,120",1955, 	1 ,C0, $	-00 ,3/29/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4673,60, ,C0,822 EAST 215TH STREET                    ,            ,10467,3,0,3,"4,850","3,420",1925, 	1 ,C0," $	297,500.00 ",12/12/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4674,9, ,C0,3663 BRONXWOOD AVENUE                    ,            ,10469,3,0,3,"1,450","3,300",1930, 	1 ,C0, $	-00 ,12/16/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4674,9, ,C0,3663 BRONXWOOD AVE                       ,            ,10469,3,0,3,"1,450","3,300",1930, 	1 ,C0," $	215,000.00 ",12/16/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4674,9, ,C0,3663 BRONXWOOD                           ,            ,10469,3,0,3,"1,450","3,300",1930, 	1 ,C0, $	-00 ,3/15/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4676,55, ,C0,822 EAST 218TH STREET                    ,            ,10467,3,0,3,"2,850","3,972",1920, 	1 ,C0," $	485,000.00 ",8/29/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4678,41, ,C0,3812 BARNES AVENUE                       ,            ,10467,3,0,3,"2,186","3,444",2008, 	1 ,C0," $	564,000.00 ",3/21/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4678,140, ,C0,3810 BARNES AVENUE                       ,            ,10467,3,0,3,"2,186","3,444",2008, 	1 ,C0," $	575,000.00 ",6/11/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4678,142, ,C0,3814 BARNES AVENUE                       ,            ,10467,3,0,3,"2,185","3,444",2008, 	1 ,C0," $	567,000.00 ",4/9/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4679,10, ,C0,859 EAST 220TH STREET                    ,            ,10467,3,0,3,"2,856","3,868",1920, 	1 ,C0, $	-00 ,2/4/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4680,18, ,C0,837 EAST 221ST STREET                    ,            ,10467,3,0,3,"2,858","3,700",2004, 	1 ,C0," $	2,864.00 ",5/24/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4680,60, ,C0,842 EAST 222 STREET                      ,            ,10467,3,0,3,"2,283","2,440",1910, 	1 ,C0," $	555,000.00 ",10/17/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4680,60, ,C0,842 EAST 222ND                           ,            ,10467,3,0,3,"2,283","2,440",1910, 	1 ,C0," $	310,299.00 ",5/30/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4687,38, ,C0,914 E 217TH STREET                       ,            ,10469,3,0,3,"2,717","2,184",1940, 	1 ,C0," $	350,000.00 ",11/26/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4697,9, ,C0,1033 EAST 214TH STREET                   ,            ,10469,3,0,3,"2,375","2,880",1920, 	1 ,C0," $	276,000.00 ",7/12/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4699,6, ,C0,1043 EAST 216 STREET                     ,            ,10469,3,0,3,"2,731","3,300",1901, 	1 ,C0," $	1,000.00 ",10/14/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4821,3, ,C0,612 EAST 228TH STREET                    ,            ,10466,3,0,3,"1,925","4,070",2011, 	1 ,C0," $	621,132.00 ",3/25/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4821,101, ,C0,616 EAST 228 STREET                      ,            ,10466,3,0,3,"1,788","4,170",2011, 	1 ,C0," $	631,315.00 ",3/6/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4826,29, ,C0,653 EAST 224 STREET                      ,            ,10466,3,0,3,"2,850","2,870",1960, 	1 ,C0," $	660,822.00 ",6/24/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4826,74, ,C0,666 EAST 225 STREET                      ,            ,10466,3,0,3,"2,900","3,820",2000, 	1 ,C0, $	-00 ,10/24/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4827,64, ,C0,642 EAST 226 STREET                      ,            ,10466,3,0,3,"2,860","3,825",2008, 	1 ,C0, $	-00 ,7/22/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4830,7, ,C0,4031 LOWERRE PLACE                       ,            ,10466,3,0,3,"2,625","2,040",1920, 	1 ,C0," $	100,000.00 ",10/3/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4839,84, ,C0,768 EAST 226TH STREET                    ,            ,10466,3,0,3,"2,860","4,408",1901, 	1 ,C0," $	432,795.00 ",10/18/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4843,31, ,C0,723 EAST 229 STREET                      ,            ,10466,3,0,3,"6,331","3,360",1930, 	1 ,C0," $	460,000.00 ",9/24/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4848,30, ,C0,817 E 223 ST                             ,            ,10466,3,0,3,"2,809","3,694",1925, 	1 ,C0," $	431,720.00 ",12/16/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4849,18, ,C0,841 EAST 224 STREET                      ,            ,10466,3,0,3,"2,576","3,600",1925, 	1 ,C0," $	485,000.00 ",2/25/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4850,33, ,C0,817 EAST 225 STREET                      ,            ,10466,3,0,3,"33,208","3,450",1999, 	1 ,C0, $	-00 ,10/11/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4855,37, ,C0,819 EAST 230 STREET                      ,            ,10466,3,0,3,"2,867","3,957",1920, 	1 ,C0," $	345,000.00 ",7/29/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4858,56, ,C0,928 EAST 223 STREET                      ,            ,10466,3,0,3,"2,500","2,440",1920, 	1 ,C0, $	-00 ,9/25/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4858,56, ,C0,928 EAST 223 STREET                      ,            ,10466,3,0,3,"2,500","2,440",1920, 	1 ,C0," $	311,460.00 ",1/25/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4858,69, ,C0,960 EAST 223RD STREET                    ,            ,10466,3,0,3,"2,500","3,050",1920, 	1 ,C0," $	499,000.00 ",3/20/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4865,37, ,C0,921 EAST 229TH STREET                    ,            ,10466,3,0,3,"2,735","2,580",1920, 	1 ,C0," $	278,250.00 ",7/25/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4870,69, ,C0,3941 LACONIA AVENUE                      ,            ,10466,3,0,3,"3,068","4,516",2005, 	1 ,C0," $	395,967.00 ",6/18/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4870,69, ,C0,3941 LACONIA AVENUE                      ,            ,10466,3,0,3,"3,068","4,516",2005, 	1 ,C0," $	550,000.00 ",3/4/13
2,WILLIAMSBRIDGE           ,03  THREE FAMILY DWELLINGS                  ,1,4872,51, ,C0,1018 EAST 226TH STREET                   ,            ,10466,3,0,3,"2,725","2,524",1940, 	1 ,C0," $	499,000.00 ",8/29/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,2,3360,70, ,D3,3580 WEBSTER AVENUE                      ,            ,10467,95,0,95,"16,325","97,331",2013, 	1 ,V0, $	-00 ,6/27/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,1B,4660,36, ,V0,3535 CARLISLE PLACE                      ,            ,10467,0,0,0,"5,000",0,0, 	1 ,V0," $	377,000.00 ",8/20/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,1B,4665,21, ,V0,755 EAST 217 STREET                      ,            ,10467,1,0,1,"3,799",0,1925, 	1 ,V0, $	-00 ,11/4/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,1B,4668,26, ,V0,EAST 220 STREET                          ,            ,10467,0,0,0,"2,856",0,0, 	1 ,V0, $	-00 ,3/18/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,1B,4668,26, ,V0,EAST 220 STREET                          ,            ,10467,0,0,0,"2,856",0,0, 	1 ,V0, $	-00 ,3/8/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,1B,4688,71, ,V0,3733 PAULDING AVENUE                     ,            ,10469,0,0,0,"2,450",0,0, 	1 ,V0," $	106,000.00 ",7/25/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,1B,4699,10, ,V0,1035 E.216TH ST.                         ,            ,10469,0,0,0,"2,731",0,0, 	1 ,V0, $	-00 ,5/31/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,1B,4699,11, ,V0,1033 E.216TH ST.                         ,            ,10469,0,0,0,"2,731",0,0, 	1 ,V0, $	-00 ,5/31/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,2,4820,20, ,D1,3961 CARPENTER AVENUE                    ,            ,10466,57,0,57,"11,202","40,526",2012, 	1 ,V0, $	-00 ,5/23/13
2,WILLIAMSBRIDGE           ,05  TAX CLASS 1 VACANT LAND                 ,1B,4836,78, ,V0,758 EAST 223 STREET                      ,            ,10466,0,0,0,"5,722",0,0, 	1 ,V0," $	603,179.00 ",11/14/13
2,WILLIAMSBRIDGE           ,06  TAX CLASS 1 - OTHER                     ,1,4687,9, ,G0,937 EAST 216 STREET                      ,            ,10469,0,0,0,"2,731",0,1930, 	1 ,G0," $	20,000.00 ",12/10/13
2,WILLIAMSBRIDGE           ,06  TAX CLASS 1 - OTHER                     ,1,4699,8, ,G0,1039 EAST 216 STREET                     ,            ,10469,0,0,0,"2,731",0,1930, 	1 ,G0, $	-00 ,11/26/13
2,WILLIAMSBRIDGE           ,06  TAX CLASS 1 - OTHER                     ,1,4855,38, ,G0,817 EAST 230 STREET                      ,            ,10466,0,0,0,"2,867",0,1930, 	1 ,G0, $	-00 ,7/29/13
2,WILLIAMSBRIDGE           ,06  TAX CLASS 1 - OTHER                     ,1,4868,66, ,G0,952 EAST 233 STREET                      ,            ,10466,0,0,0,"1,690",0,1800, 	1 ,G0," $	20,000.00 ",2/20/13
2,WILLIAMSBRIDGE           ,06  TAX CLASS 1 - OTHER                     ,1,4872,46, ,G0,1012 EAST 226TH ST                       ,            ,10466,0,0,0,"3,116",0,1980, 	1 ,G0," $	88,000.00 ",8/29/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2B,4641,20, ,C1,3546 BRONX BLVD                          ,            ,10467,7,0,7,"2,500","4,560",1928, 	2 ,C1, $	10.00 ,12/4/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2B,4642,62, ,C1,3529 WILLETT AVE                         ,            ,10467,10,0,10,"1,684","10,218",2013, 	2 ,C1, $	-00 ,9/25/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4646,21, ,C2,3632 OLINVILLE AVENUE                    ,            ,10467,6,0,6,"2,383","4,346",2005, 	2 ,C2," $	1,565,000.00 ",2/13/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4646,22, ,C2,3634 OLINVILLE AVENUE                    ,            ,10467,6,0,6,"2,383","4,346",2005, 	2 ,C2, $	-00 ,2/13/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4659,78, ,C3,721 TILDEN STREET                        ,            ,10467,4,0,4,"4,650","2,363",1928, 	2 ,C3," $	380,000.00 ",1/17/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4660,43, ,C3,3552 CARLISLE PLACE                      ,            ,10467,4,0,4,"2,500","2,568",1928, 	2 ,C3," $	279,000.00 ",6/12/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4660,43, ,C3,3552 CARLISLE PLACE                      ,            ,10467,4,0,4,"2,500","2,568",1928, 	2 ,C3," $	455,706.00 ",3/11/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4662,7, ,C2,708 EAST 215TH STREET                    ,            ,10467,5,0,5,"3,125","3,000",1928, 	2 ,C2," $	445,000.00 ",8/30/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4662,7, ,C2,708 EAST 215TH STREET                    ,            ,10467,5,0,5,"3,125","3,000",1928, 	2 ,C2," $	190,000.00 ",6/17/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4672,63, ,C2,846 EAST 214 STREET                      ,            ,10467,5,0,5,"2,500","3,200",1928, 	2 ,C2," $	301,126.00 ",3/5/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4677,51, ,C2,818 EAST 219 STREET                      ,            ,10467,6,0,6,"4,284","5,279",1928, 	2 ,C2," $	401,000.00 ",9/9/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4678,31, ,C3,817 E.219TH ST                           ,            ,10467,4,0,4,"2,865","3,570",2013, 	2 ,C3, $	-00 ,10/25/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4678,32, ,C3,815 E.219TH ST                           ,            ,10467,4,0,4,"2,865","3,570",2013, 	2 ,C3, $	-00 ,10/25/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4679,86, ,C3,3831 BRONXWOOD AVENUE                    ,            ,10469,4,0,4,"2,296","2,728",1928, 	2 ,C3," $	255,000.00 ",12/31/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4699,9, ,C3,1037 EAST 216 STREET                     ,            ,10469,4,0,4,"2,731","2,606",1928, 	2 ,C3," $	525,300.00 ",11/26/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2B,4819,5, ,C1,3935 CARPENTER AVENUE                    ,            ,10466,10,0,10,"2,184","5,252",2012, 	2 ,C1, $	-00 ,5/24/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2B,4819,6, ,C1,3933 CARPENTER AVENUE                    ,            ,10466,10,0,10,"2,683","6,470",2012, 	2 ,C1, $	-00 ,5/24/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4824,32, ,C3,647 EAST 222 STREET                      ,            ,10467,4,0,4,"2,535","3,075",1926, 	2 ,C3," $	415,000.00 ",4/25/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4824,58, ,C3,638 223RD STREET                         ,            ,10466,4,0,4,"2,535","3,280",1929, 	2 ,C3," $	550,000.00 ",9/16/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2,4825,68, ,C1,654 EAST 224 STREET                      ,            ,10466,46,0,46,"11,432","37,362",1929, 	2 ,C1," $	4,100,000.00 ",10/7/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2,4830,34, ,C1,4040 CARPENTER AVENUE                    ,            ,10466,50,0,50,"12,000","46,145",1922, 	2 ,C1," $	4,300,000.00 ",10/21/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2,4835,59, ,C7,650 EAST 233RD ST                        ,            ,10466,68,9,77,"18,002","68,546",1929, 	2 ,C7," $	7,500,000.00 ",7/24/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4835,182, ,C2,682 EAST 233 STREET                      ,            ,10466,6,0,6,"2,107","3,900",2013, 	2 ,C2, $	-00 ,8/23/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4835,186, ,C2,EAST 233 STREET                          ,            ,10466,6,0,6,"2,107","3,900",2013, 	2 ,C2, $	-00 ,7/25/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2B,4838,20, ,C1,757 EAST 224 STREET                      ,            ,10457,7,0,7,"2,870","4,800",1930, 	2 ,C1, $	-00 ,1/23/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2B,4838,21, ,C1,755 EAST 224 STREET                      ,            ,10457,7,0,7,"2,870","4,800",1930, 	2 ,C1, $	-00 ,1/23/13
